IdCliente,Nombre,Apellido,Edad,Genero,Documento,Email,Telefono,Ciudad,Pais,FechaRegistro,MarcaPreferida,FrecuenciaVisita,TicketPromedio,PuntosAcumulados,UltimaCompra,MedioPagoFavorito,DeliveryFrecuente,EstadoCliente,Observaciones
1078,Carmen,Vargas,40.0,M,78515923,carmen.vargas@gmail.com,919663225,Cajamarca,PE,2025-05-05,Starbucks,0.0,40.19,22.0,2025-03-29,Billetera,True,,Cliente VIP
1079,Diego,López,60.0,M,10182388,diego.lópez@gmail.com,940724835,Chimbote,PE,2022-05-20,Starbucks,15.0,47.27,7.0,2023-06-19,Billetera,True,Pendiente,Reclamo abierto
1080,Jorge,Rojas,89.0,F,XXXXX,jorge.rojas@outlook.com,926233949,Piura,PE,2022-11-26,Pizza Hut,17.0,27.88,187.0,2023-04-19,Billetera,,Pendiente,
1081,Paola,Díaz,58.0,M,47367992,paola.díaz@yahoo.com,969470703,Ica,PE,2023-05-21,Starbucks,0.0,47.46,37.0,2025-07-02,Billetera,False,,Reclamo abierto
1082,Valeria,Sánchez,55.0,M,50233209,valeria.sánchez@yahoo.com,995259896,Iquitos,PE,2022-04-04,,10.0,41.51,,2024-10-15,Billetera,,Inactivo,
1083,Juan,Ramírez,74.0,X,21519531,,936891816,Ica,Peru,2021-11-19,Starbucks,2.0,17.08,85.0,2024-03-23,,,Inactivo,
1084,Valeria,Castillo,79.0,M,80456780,valeria.castillo@gmail.com,939279479,Iquitos,PE,2022-11-12,Starbucks,8.0,20.56,175.0,2025-08-14,Billetera,True,Pendiente,
1085,Carlos,Gómez,63.0,M,67404524,carlos.gómez@yahoo.com,940694541,Ayacucho,,2023-08-28,Chili's,4.0,27.4,105.0,2023-05-08,Tarjeta,,Pendiente,Reclamo abierto
1086,Rosa,Torres,47.0,F,71469282,rosa.torres@outlook.com,937430131,Iquitos,Perú,2024-10-14,Chili's,3.0,42.36,91.0,2023-05-28,Efectivo,,Inactivo,
1087,Gabriela,Pérez,36.0,X,23082255,gabriela.pérez@gmail.com,961865646,Puno,,2024-03-17,Starbucks,2.0,21.02,44.0,2025-06-03,Tarjeta,False,Activo,Reclamo abierto
1088,Sofía,Martínez,16.0,F,52072609,sofía.martínez@gmail.com,922620184,Tacna,Perú,2023-05-25,KFC,6.0,40.5,95.0,2024-07-14,Tarjeta,False,Inactivo,
1089,Carlos,Martínez,35.0,,41071865,carlos.martínez@hotmail.com,963296668,Trujillo,,2022-08-23,Chili's,3.0,45.23,,2024-09-10,Tarjeta,False,Inactivo,Pendiente validación
1090,Rosa,Fernández,89.0,,70961391,rosa.fernández@gmail.com,953355179,Cusco,Peru,2021-02-24,Chili's,1.0,51.44,34.0,2023-09-23,Efectivo,True,,
1091,Luis,Torres,64.0,M,92651021,luis.torres@gmail.com,945904360,,Peru,2024-06-22,Pizza Hut,2.0,46.6,38.0,2023-02-04,Billetera,False,,
1092,Paola,Rojas,46.0,F,84562784,paola.rojas@hotmail.com,977172153,Chiclayo,Perú,2023-04-24,,6.0,14.6,78.0,2024-09-09,,False,Inactivo,Cliente VIP
1093,Miguel,Pérez,66.0,F,73081485,miguel.pérez@gmail.com,962679472,Chiclayo,Peru,2022-12-16,,-2.0,0.0,55.0,2025-03-30,,False,Activo,
1094,Miguel,Torres,37.0,F,10014741,miguel.torres@hotmail.com,996648130,Tumbes,Perú,2025-04-29,Starbucks,3.0,48.41,33.0,2025-07-10,Billetera,,,
1095,Lucía,Rojas,54.0,,69081796,lucía.rojas@hotmail.com,970569106,Tarapoto,PE,2025-06-04,Starbucks,18.0,20.41,130.0,2024-07-08,Tarjeta,,Pendiente,Reclamo abierto
1096,José,Sánchez,30.0,F,70984698,josé.sánchez@yahoo.com,921455842,Huaraz,,2024-05-22,Starbucks,2.0,36.33,59.0,2024-04-16,Tarjeta,True,Activo,
1097,Luis,Vargas,70.0,,15258593,luis.vargas@outlook.com,942506328,Juliaca,Perú,2025-09-11,Pizza Hut,6.0,50.37,318.0,2025-08-12,Tarjeta,True,Activo,
1098,Juan,Sánchez,46.0,F,17062361,juan.sánchez@yahoo.com,915479580,Cusco,PE,2025-03-09,KFC,5.0,38.15,,2023-01-24,Tarjeta,False,Pendiente,Pendiente validación
1099,Pedro,Rodríguez,87.0,X,82446063,pedro.rodríguez@hotmail.com,980976777,Cajamarca,PE,2021-11-28,Starbucks,15.0,35.44,22.0,2024-10-11,Billetera,True,,
1100,Raúl,Flores,65.0,F,86216740,raúl.flores@yahoo.com,973768564,Lima,Perú,2023-01-24,KFC,,11.76,154.0,2025-02-07,Tarjeta,,Activo,
1101,Luis,Fernández,21.0,F,56024309,luis.fernández@yahoo.com,947062980,Juliaca,Perú,2023-06-13,KFC,5.0,54.33,31.0,2023-11-01,Efectivo,False,,Reclamo abierto
1102,Diego,Flores,33.0,X,43836806,diego.flores@yahoo.com,978001916,Puerto Maldonado,Perú,2025-02-11,Starbucks,16.0,48.91,116.0,2023-08-06,Tarjeta,False,Activo,Cliente VIP
1103,Luis,Cruz,38.0,,72716525,luis.cruz@hotmail.com,931604006,Chimbote,PE,2022-07-23,Pizza Hut,7.0,28.83,55.0,2024-05-29,Billetera,False,,
1104,Carlos,Rojas,59.0,,66990248,rojas@,927979808,Tacna,Perú,2024-02-13,Starbucks,7.0,20.45,11.0,2023-01-16,Efectivo,,,Cliente VIP
1105,Gabriela,Martínez,27.0,,61493039,gabriela.martínez@hotmail.com,958063626,Juliaca,,2022-10-20,Starbucks,5.0,24.89,233.0,2024-01-30,Tarjeta,False,Inactivo,Pendiente validación
1106,Raúl,Cruz,62.0,M,52507525,raúl.cruz@outlook.com,981986483,Cusco,Peru,2021-10-20,,6.0,6.34,32.0,2023-05-14,,True,Activo,
1107,Sofía,Martínez,88.0,M,62798488,sofía.martínez@yahoo.com,930812163,Iquitos,Perú,2023-06-07,Pizza Hut,9.0,30.77,365.0,2025-06-15,Billetera,,Activo,
1108,Paola,Cruz,58.0,X,16038866,paola.cruz@hotmail.com,927478741,Piura,PE,2023-06-20,Chili's,18.0,29.29,70.0,2023-02-20,Efectivo,,Activo,Pendiente validación
1109,María,Gómez,43.0,X,48206772,maría.gómez@gmail.com,980471811,Lima,PE,2023-04-08,,4.0,31.22,15.0,2024-08-01,Billetera,,,
1110,Ana,Díaz,52.0,X,72947809,ana.díaz@yahoo.com,915150874,Lima,,2023-05-10,KFC,3.0,34.91,80.0,2025-05-22,Tarjeta,False,Activo,Reclamo abierto
1111,Carlos,Fernández,27.0,F,23151836,carlos.fernández@hotmail.com,921276548,Lima,Peru,2025-07-23,Pizza Hut,-4.0,28.49,334.0,2023-12-15,Billetera,,Pendiente,Reclamo abierto
1112,Carlos,Ramírez,43.0,F,47435349,carlos.ramírez@yahoo.com,962468761,Chimbote,Perú,2021-03-29,Chili's,7.0,30.12,101.0,2024-09-10,Tarjeta,False,Inactivo,Cliente VIP
1113,Miguel,Torres,61.0,,26136349,correo_sin_arroba.com,969369450,,,2024-07-07,Chili's,-1.0,37.64,68.0,2023-10-27,,,Activo,
1114,Valeria,Rojas,20.0,F,65638923,valeria.rojas@gmail.com,999758488,Ayacucho,Peru,2022-10-24,KFC,,38.55,122.0,2024-03-13,Tarjeta,False,Inactivo,
1115,Jorge,Cruz,36.0,M,60473510,jorge.cruz@outlook.com,947350146,Tumbes,PE,2025-05-22,Chili's,7.0,32.3,269.0,2023-09-02,Tarjeta,True,Activo,
1116,Gabriela,Castillo,28.0,,29518957,gabriela.castillo@yahoo.com,931037261,Tacna,,2022-04-10,KFC,3.0,60.36,96.0,2023-09-24,,,Inactivo,
1117,Pedro,Sánchez,42.0,F,24157966,pedro.sánchez@outlook.com,997942768,Ayacucho,Peru,2023-11-30,,3.0,42.82,134.0,2024-03-19,Efectivo,True,Inactivo,
1118,Sofía,Díaz,39.0,,20166230,sofía.díaz@outlook.com,953637741,Moquegua,PE,2023-08-18,KFC,11.0,49.58,59.0,2025-05-01,Tarjeta,True,Inactivo,
1119,Lucía,Vargas,79.0,,38565150,lucía.vargas@outlook.com,941834172,Tumbes,Perú,2021-11-28,Chili's,5.0,41.31,59.0,2025-07-24,,True,Activo,
1120,Juan,Gómez,77.0,F,79809404,juan.gómez@outlook.com,991123087,Tumbes,PE,2024-07-20,Starbucks,1.0,15.27,113.0,2025-06-20,,,Inactivo,
1121,Carmen,López,68.0,M,82674336,carmen.lópez@hotmail.com,986432752,Trujillo,PE,2023-04-15,Starbucks,8.0,33.32,35.0,2024-12-07,Tarjeta,True,Inactivo,
1122,Rosa,Martínez,78.0,,37850683,rosa.martínez@outlook.com,963815384,,,2022-02-18,Starbucks,12.0,49.91,30.0,2025-01-18,Billetera,False,Inactivo,Pendiente validación
1123,Pedro,Rodríguez,68.0,M,96130820,pedro.rodríguez@outlook.com,919349320,Tacna,,2023-05-31,Pizza Hut,6.0,31.68,,2025-03-23,Tarjeta,False,Activo,
1124,Luis,Sánchez,79.0,X,30796714,luis.sánchez@hotmail.com,987694548,Ayacucho,Perú,2025-05-30,KFC,6.0,53.14,45.0,2023-09-24,Billetera,,Pendiente,Cliente VIP
1125,Jorge,Flores,62.0,F,59616149,jorge.flores@yahoo.com,950718507,Tacna,PE,2024-03-19,Chili's,2.0,33.84,93.0,2024-10-26,Efectivo,True,,
1126,Gabriela,Gómez,21.0,M,16391849,gabriela.gómez@gmail.com,964447659,Lima,Perú,2025-06-07,Chili's,1.0,46.14,70.0,2024-03-17,Billetera,,Pendiente,Pendiente validación
1127,Andrea,Fernández,77.0,F,58573786,andrea.fernández@yahoo.com,954972787,Puerto Maldonado,PE,2022-01-24,,1.0,48.41,167.0,2023-03-06,Tarjeta,True,Activo,Cliente VIP
1128,Valeria,Flores,52.0,,37399610,valeria.flores@hotmail.com,940749527,Lima,PE,2025-02-08,Chili's,1.0,28.9,86.0,2023-03-25,Tarjeta,,Pendiente,
1129,Valeria,Vargas,30.0,,74162336,valeria.vargas@hotmail.com,987651512,Huancayo,Peru,2021-06-04,Pizza Hut,3.0,49.46,53.0,2025-06-12,Billetera,False,Pendiente,Cliente VIP
1130,Juan,Pérez,72.0,,54841412,juan.pérez@gmail.com,931987852,Tacna,Perú,2025-07-17,Pizza Hut,1.0,23.18,160.0,2024-10-09,Billetera,False,Activo,
1131,María,López,82.0,X,60477833,maría.lópez@hotmail.com,938785205,Puno,Perú,2025-05-05,Starbucks,6.0,37.53,26.0,2023-10-12,Tarjeta,False,Activo,Reclamo abierto
1132,Pedro,Vargas,29.0,,XXXXX,pedro.vargas@outlook.com,971883558,Tarapoto,Perú,2024-04-14,Chili's,8.0,14.19,145.0,2023-02-13,,,Activo,Cliente VIP
1133,Gabriela,Pérez,31.0,X,35535646,gabriela.pérez@hotmail.com,915726371,Cajamarca,Perú,2025-02-26,Pizza Hut,4.0,46.18,343.0,2024-07-31,,False,Inactivo,
1134,Paola,Rojas,150.0,X,22015431,,990827885,Piura,Peru,2023-12-24,Chili's,3.0,13.24,61.0,2025-03-05,Billetera,False,,
1135,Luis,Rodríguez,79.0,F,86643653,luis.rodríguez@yahoo.com,995295830,Iquitos,Peru,2025-06-09,Starbucks,8.0,20.53,52.0,2023-08-17,Tarjeta,False,Activo,
1136,María,Díaz,45.0,,23016145,maría.díaz@outlook.com,934661395,Puno,PE,2021-09-04,Chili's,9.0,22.32,129.0,2024-03-19,Billetera,False,,
1137,Valeria,Vargas,78.0,X,53178142,valeria.vargas@hotmail.com,943797384,Juliaca,,2022-07-28,,16.0,32.09,133.0,2023-02-27,,False,,
1138,Pedro,Pérez,23.0,M,73234788,pedro.pérez@yahoo.com,913298217,Moquegua,PE,2023-05-16,KFC,0.0,36.96,96.0,2025-06-30,,False,Activo,
1139,Carmen,Fernández,40.0,,81541590,carmen.fernández@hotmail.com,975319266,Cusco,PE,2024-08-13,Chili's,2.0,20.9,30.0,2023-06-28,Efectivo,,Activo,
1140,Ana,Gómez,58.0,,49974928,ana.gómez@gmail.com,948622340,Piura,PE,2021-05-12,Starbucks,7.0,-34.69,16.0,2024-07-21,Tarjeta,True,,
1141,Ana,Ramírez,35.0,M,56882659,ana.ramírez@outlook.com,942426061,Cajamarca,,2022-07-11,,19.0,54.57,61.0,2024-05-03,,False,,
1142,María,Cruz,64.0,M,11949643,maría.cruz@hotmail.com,965745587,Ica,PE,2022-10-10,Starbucks,6.0,9.67,43.0,2023-04-12,Billetera,False,Pendiente,
1143,Luis,Martínez,45.0,,80595134,luis.martínez@outlook.com,921857934,Arequipa,,2022-04-08,Pizza Hut,5.0,31.46,54.0,2023-08-11,Billetera,,Pendiente,
1144,Raúl,Rodríguez,26.0,M,49629290,raúl.rodríguez@gmail.com,990654468,Juliaca,,2021-05-03,KFC,1.0,50.31,133.0,2025-05-14,Tarjeta,,Activo,
1145,Carlos,Pérez,75.0,F,77728825,carlos.pérez@yahoo.com,912680746,,Perú,2021-03-26,KFC,14.0,19.7,185.0,2023-06-22,Billetera,False,Activo,
1146,Diego,Rojas,82.0,M,18663170,diego.rojas@hotmail.com,971879218,Huaraz,,2025-05-26,KFC,5.0,25.76,83.0,2024-04-01,Tarjeta,,,
1147,Valeria,Vargas,74.0,,21908109,valeria.vargas@yahoo.com,984021780,Cajamarca,Perú,2021-01-17,Chili's,2.0,61.44,44.0,2025-08-20,Billetera,False,Activo,Cliente VIP
1148,Pedro,Flores,31.0,M,53470051,pedro.flores@yahoo.com,967393611,Huancayo,PE,2021-12-30,KFC,16.0,41.44,113.0,2024-06-06,Billetera,False,Inactivo,
1149,Carlos,López,78.0,X,29206796,carlos.lópez@yahoo.com,979995552,Tarapoto,PE,2021-06-29,Chili's,2.0,64.25,22.0,2024-07-23,Efectivo,False,Pendiente,Cliente VIP
1150,Gabriela,López,40.0,,37406656,gabriela.lópez@outlook.com,939464529,Tumbes,Peru,2024-05-04,Chili's,3.0,41.13,83.0,2024-02-23,Tarjeta,True,Inactivo,Cliente VIP
1151,Rosa,Rodríguez,89.0,X,26462033,rosa.rodríguez@gmail.com,989320802,,Perú,2021-07-01,Chili's,6.0,47.51,55.0,2025-07-21,Billetera,True,,
1152,Pedro,Castillo,36.0,M,68470597,pedro.castillo@gmail.com,958597107,Tacna,Perú,2025-04-22,Starbucks,8.0,25.25,96.0,2023-10-11,Billetera,True,Inactivo,Pendiente validación
1153,Raúl,Rodríguez,86.0,,12054179,raúl.rodríguez@outlook.com,964374278,Tumbes,Perú,2023-09-23,KFC,1.0,60.38,126.0,2025-01-08,Billetera,True,Activo,
1154,Luis,Flores,70.0,M,88102851,luis.flores@yahoo.com,943288100,Juliaca,,2022-02-22,Chili's,2.0,40.1,18.0,2025-06-09,Tarjeta,,Inactivo,
1155,Daniel,Fernández,44.0,M,30054857,daniel.fernández@gmail.com,959826291,Piura,,2025-02-25,Chili's,4.0,52.94,347.0,2025-06-06,Billetera,,Activo,
1156,Juan,Sánchez,81.0,X,54061740,juan.sánchez@gmail.com,980836473,Cajamarca,PE,2021-11-19,Starbucks,18.0,27.15,130.0,2023-02-08,,,Pendiente,
1157,Miguel,Martínez,121.0,F,19411583,miguel.martínez@hotmail.com,991748653,Tarapoto,Peru,2023-04-13,Chili's,1.0,18.39,153.0,2025-06-07,Billetera,False,Inactivo,Pendiente validación
1158,Paola,Flores,79.0,F,23148792,paola.flores@hotmail.com,915426142,Huaraz,Peru,2023-10-10,KFC,1.0,49.84,212.0,2024-05-18,,,,
1159,Miguel,Pérez,28.0,,14110365,miguel.pérez@hotmail.com,998305293,Trujillo,Peru,2023-01-17,,7.0,57.54,55.0,2023-11-17,,True,Inactivo,
1160,Pedro,Rodríguez,20.0,M,18746349,pedro.rodríguez@yahoo.com,951236191,Piura,,2025-03-21,Pizza Hut,-3.0,-44.14,57.0,2025-07-19,Billetera,True,Pendiente,Cliente VIP
1161,Sofía,Díaz,69.0,X,60273215,sofía.díaz@outlook.com,921177786,Piura,PE,2024-11-06,Pizza Hut,4.0,8.25,183.0,2025-05-09,Tarjeta,False,Activo,
1162,Miguel,Rodríguez,18.0,F,38866325,miguel.rodríguez@hotmail.com,997230523,Ayacucho,PE,2024-05-06,Chili's,0.0,26.52,80.0,2025-04-15,Billetera,True,Activo,
1163,Valeria,Gómez,73.0,X,95309933,valeria.gómez@hotmail.com,964731628,Puno,,2025-07-24,KFC,-3.0,24.3,148.0,2023-03-05,Efectivo,True,,Cliente VIP
1164,José,Flores,53.0,X,59537668,josé.flores@hotmail.com,929865060,Chimbote,Peru,2021-06-01,Starbucks,3.0,35.76,19.0,2025-08-04,Billetera,,Pendiente,
1165,Valeria,Torres,59.0,F,30663812,valeria.torres@outlook.com,924258515,Ica,PE,2022-03-27,,8.0,39.11,,2023-12-17,Billetera,False,,
1166,Lucía,Castillo,65.0,X,30772966,lucía.castillo@outlook.com,965140821,Juliaca,,2025-03-23,Starbucks,4.0,10.11,27.0,2025-03-20,Efectivo,False,,
1167,Juan,Flores,20.0,F,32491666,juan.flores@outlook.com,941274927,Huancayo,Perú,2024-04-24,Chili's,2.0,51.59,183.0,2024-07-24,,,,Cliente VIP
1168,Carlos,Castillo,88.0,,20121852,carlos.castillo@gmail.com,967141697,Puno,Peru,2025-01-10,,8.0,41.75,30.0,2025-01-18,Efectivo,,,
1169,Juan,López,46.0,,42121848,juan.lópez@hotmail.com,933121436,Huancayo,PE,2022-10-01,Pizza Hut,8.0,0.0,23.0,2025-07-11,Billetera,True,Activo,
1170,Diego,López,49.0,X,42826530,diego.lópez@outlook.com,985469286,Puno,Perú,2022-01-28,KFC,0.0,0.0,121.0,2024-02-20,Tarjeta,False,Activo,Pendiente validación
1171,Carmen,Rodríguez,81.0,X,52328328,carmen.rodríguez@gmail.com,929861534,Iquitos,Peru,2023-03-12,KFC,0.0,27.93,71.0,2023-02-01,Tarjeta,,Inactivo,Reclamo abierto
1172,Lucía,Rojas,43.0,F,72756293,lucía.rojas@yahoo.com,914970583,Tumbes,Perú,2022-04-19,KFC,8.0,41.46,95.0,2024-10-20,Billetera,,Activo,Pendiente validación
1173,Pedro,Gómez,75.0,X,48282112,pedro.gómez@hotmail.com,953799249,Huancayo,,2022-09-18,,0.0,18.42,64.0,2024-05-12,Billetera,True,Inactivo,
1174,Daniel,Ramírez,63.0,M,71198221,correo_sin_arroba.com,939369822,,PE,2024-05-13,,4.0,41.08,114.0,2025-02-09,Tarjeta,False,Pendiente,
1175,Pedro,Gómez,24.0,X,82977364,pedro.gómez@gmail.com,918554427,Juliaca,,2021-10-09,,7.0,43.77,71.0,2025-06-05,Tarjeta,False,,
1176,Luis,Rodríguez,65.0,X,63175824,luis.rodríguez@outlook.com,990115721,Huancayo,PE,2024-06-06,KFC,3.0,74.83,64.0,2023-12-25,Billetera,,Pendiente,Pendiente validación
1177,Valeria,Rodríguez,37.0,M,73997644,valeria.rodríguez@hotmail.com,930934521,Huaraz,Peru,2025-06-29,,7.0,36.49,180.0,2025-08-29,Tarjeta,False,Inactivo,
1178,María,Gómez,87.0,,83612752,maría.gómez@hotmail.com,985063772,Iquitos,Peru,2025-03-14,Starbucks,2.0,40.59,61.0,2025-01-25,Billetera,,,Pendiente validación
1179,Raúl,Gómez,28.0,,24467854,raúl.gómez@hotmail.com,997020047,Puno,Perú,2022-08-08,Chili's,5.0,35.12,177.0,2023-05-25,Billetera,False,Activo,Pendiente validación
1180,Paola,Cruz,64.0,,90987749,paola.cruz@yahoo.com,989293735,Chimbote,PE,2024-09-30,KFC,4.0,21.29,58.0,2023-12-04,Efectivo,True,,
1181,Carmen,Castillo,87.0,,37362044,carmen.castillo@yahoo.com,936001756,Tacna,PE,2024-12-09,,8.0,37.4,171.0,2024-05-24,Efectivo,False,,
1182,Andrea,López,21.0,,90631960,andrea.lópez@gmail.com,937448252,Chimbote,PE,2021-12-08,,9.0,27.26,124.0,2023-04-23,Tarjeta,True,Activo,
1183,,Ramírez,32.0,F,16044700,,925459064,Ica,Peru,2025-02-25,Chili's,0.0,36.95,104.0,2023-10-24,Tarjeta,False,Activo,Pendiente validación
1184,Andrea,Gómez,59.0,F,25206906,andrea.gómez@outlook.com,971377786,Moquegua,,2025-04-05,KFC,-3.0,39.58,22.0,2023-08-19,,,Pendiente,
1185,Valeria,Gómez,19.0,F,25910823,valeria.gómez@outlook.com,956146531,Puno,,2021-12-04,Pizza Hut,0.0,24.17,82.0,2023-01-11,Billetera,True,Activo,
1186,Jorge,Pérez,74.0,F,17187226,jorge.pérez@yahoo.com,968339597,Tacna,,2024-12-09,,18.0,26.9,194.0,2023-10-28,,False,Inactivo,
1187,Diego,López,42.0,,62270542,diego.lópez@gmail.com,970030548,Chimbote,Perú,2024-08-21,KFC,0.0,29.05,64.0,2024-04-12,,False,Pendiente,
1188,Pedro,Fernández,150.0,X,54146779,pedro.fernández@hotmail.com,912581389,Huaraz,Peru,2021-02-01,Starbucks,0.0,21.97,42.0,2025-09-09,Billetera,,,
1189,Rosa,Rodríguez,29.0,F,54737716,rosa.rodríguez@outlook.com,974945096,Cusco,PE,2021-04-09,KFC,1.0,25.78,44.0,2023-01-17,Billetera,,Inactivo,Cliente VIP
1190,Luis,Flores,82.0,X,90833739,luis.flores@hotmail.com,990022096,Cajamarca,Perú,2023-04-08,Chili's,8.0,52.4,37.0,2024-01-23,Tarjeta,True,Inactivo,Reclamo abierto
1191,Carmen,Pérez,57.0,X,63255726,carmen.pérez@outlook.com,939550765,Iquitos,,2022-07-19,Chili's,9.0,13.86,263.0,2024-03-14,Tarjeta,,Activo,
1192,Luis,Rojas,64.0,X,86710828,luis.rojas@outlook.com,950676231,Trujillo,Peru,2024-04-19,Chili's,5.0,35.25,77.0,2025-03-06,Tarjeta,,,
1193,Raúl,Martínez,70.0,,34110026,raúl.martínez@outlook.com,991090296,Lima,Perú,2022-10-29,,4.0,11.29,92.0,2025-09-24,Billetera,True,,
1194,Diego,Rodríguez,86.0,M,10737496,diego.rodríguez@yahoo.com,956118051,Moquegua,PE,2022-02-23,Chili's,7.0,37.71,30.0,2023-06-11,Tarjeta,,Activo,Cliente VIP
1195,Pedro,Martínez,50.0,F,14177190,pedro.martínez@yahoo.com,930196567,Ayacucho,,2025-04-09,KFC,7.0,56.55,4.0,2025-04-30,,False,Activo,Cliente VIP
1196,Pedro,López,26.0,M,69232450,pedro.lópez@yahoo.com,925545629,Ayacucho,PE,2021-08-01,Starbucks,5.0,26.29,94.0,2023-11-03,Billetera,,,
1197,Diego,Vargas,81.0,M,68529155,diego.vargas@outlook.com,995657749,Puerto Maldonado,,2023-04-08,Pizza Hut,4.0,54.05,83.0,2023-03-25,Efectivo,,,Cliente VIP
1198,Gabriela,Pérez,63.0,F,56189992,invalid_email,921398960,Chiclayo,,2022-06-22,Chili's,7.0,54.83,11.0,2023-11-04,,True,,
1199,Paola,Torres,50.0,M,50820581,paola.torres@hotmail.com,996430784,Chiclayo,Peru,2024-11-30,Chili's,16.0,35.31,95.0,2024-05-31,,False,Inactivo,
1200,Andrea,Cruz,38.0,,95565932,andrea.cruz@yahoo.com,949169692,Arequipa,Peru,2021-11-22,Chili's,3.0,34.68,41.0,2024-08-09,Tarjeta,,Pendiente,Reclamo abierto
1201,Pedro,Rodríguez,78.0,,10321310,pedro.rodríguez@yahoo.com,957036859,Ica,,2021-11-07,Chili's,4.0,50.45,9.0,2023-04-10,Billetera,True,Inactivo,
1202,Carmen,López,44.0,F,99652933,carmen.lópez@yahoo.com,918822860,Huancayo,Perú,2021-01-19,Pizza Hut,8.0,15.44,-134.0,2025-05-18,,False,Inactivo,
1203,Raúl,Sánchez,40.0,X,26782857,raúl.sánchez@outlook.com,959914781,Ica,,2024-08-15,Pizza Hut,7.0,43.38,26.0,2023-07-04,,True,,
1204,Raúl,Rojas,0.0,F,XXXXX,rojas@,912881476,Iquitos,Peru,2022-12-17,Starbucks,4.0,24.68,248.0,2025-03-10,Tarjeta,,,Reclamo abierto
1205,Valeria,López,74.0,,46547596,valeria.lópez@gmail.com,935333719,Cajamarca,Perú,2021-05-12,Starbucks,0.0,39.54,74.0,2025-07-28,Tarjeta,,,
1206,Juan,Pérez,85.0,M,50868609,juan.pérez@outlook.com,966408610,Chimbote,PE,2023-03-04,KFC,15.0,43.72,172.0,2024-05-05,,,Activo,
1207,Paola,Díaz,21.0,M,17768014,paola.díaz@yahoo.com,947316648,Ayacucho,Peru,2021-11-22,KFC,7.0,28.23,75.0,2023-10-29,Tarjeta,True,Inactivo,
1208,Paola,Fernández,73.0,X,76094151,paola.fernández@gmail.com,944735710,Ica,PE,2022-10-04,Pizza Hut,4.0,48.31,138.0,2024-11-29,Billetera,False,Inactivo,Reclamo abierto
1209,María,Flores,34.0,,35823900,maría.flores@hotmail.com,922822563,Piura,,2024-08-22,,19.0,34.2,,2024-05-16,Billetera,True,Inactivo,Cliente VIP
1210,Paola,Flores,75.0,X,30614489,paola.flores@outlook.com,946559724,Piura,Perú,2021-04-07,,17.0,50.87,75.0,2025-05-17,,False,Activo,Cliente VIP
1211,José,Díaz,79.0,X,87340813,josé.díaz@gmail.com,928212084,Chiclayo,Perú,2022-02-19,Chili's,4.0,70.6,77.0,2024-08-30,Billetera,False,,Pendiente validación
1212,Jorge,Torres,66.0,F,XXXXX,jorge.torres@yahoo.com,990607138,Iquitos,Perú,2025-04-23,KFC,5.0,11.25,125.0,2025-05-09,Tarjeta,,Pendiente,Pendiente validación
1213,Jorge,Castillo,51.0,F,90527104,jorge.castillo@gmail.com,943226719,Cusco,,2024-02-25,KFC,8.0,20.74,121.0,2023-08-21,Efectivo,,Inactivo,Cliente VIP
1214,Raúl,Martínez,48.0,,95905874,raúl.martínez@outlook.com,951444734,Moquegua,Peru,2024-10-16,KFC,15.0,32.82,195.0,2023-09-16,Billetera,,Activo,Reclamo abierto
1215,Valeria,Pérez,40.0,M,12164126,valeria.pérez@outlook.com,946828587,Iquitos,Peru,2024-05-01,KFC,2.0,36.02,54.0,2024-08-30,Efectivo,False,Pendiente,Cliente VIP
1216,Andrea,Rodríguez,84.0,M,77631069,andrea.rodríguez@yahoo.com,944640750,Puno,Peru,2022-08-24,KFC,8.0,50.44,142.0,2023-11-08,Billetera,False,Pendiente,
1217,Miguel,Rojas,60.0,M,74626322,miguel.rojas@hotmail.com,986548030,Arequipa,Perú,2023-01-25,KFC,8.0,10.31,14.0,2025-07-17,Billetera,True,Pendiente,Cliente VIP
1218,Jorge,Castillo,17.0,,37282556,jorge.castillo@outlook.com,984955289,Iquitos,PE,2025-02-12,,8.0,32.62,122.0,2023-05-12,,False,Inactivo,
1219,Daniel,Gómez,80.0,,66482492,daniel.gómez@outlook.com,924522811,Ayacucho,Perú,2024-08-24,Pizza Hut,7.0,29.15,59.0,2024-06-16,,True,Inactivo,
1220,Pedro,Rodríguez,121.0,M,26013935,pedro.rodríguez@gmail.com,989004537,Cusco,PE,2025-02-15,Pizza Hut,0.0,46.65,87.0,2023-06-15,Tarjeta,False,Activo,Pendiente validación
1221,María,Gómez,82.0,,20101684,maría.gómez@hotmail.com,980954882,Ayacucho,PE,2024-05-26,Pizza Hut,2.0,8.47,192.0,2025-09-25,Tarjeta,False,Pendiente,Cliente VIP
1222,,Cruz,30.0,F,95333415,,990257498,Juliaca,,2021-03-06,KFC,1.0,57.17,45.0,2025-07-23,Billetera,False,Pendiente,
1223,Lucía,Díaz,66.0,F,53667336,lucía.díaz@gmail.com,990183461,Juliaca,Perú,2021-06-10,KFC,4.0,29.07,106.0,2024-06-17,Tarjeta,,Inactivo,
1224,Raúl,Ramírez,50.0,F,12135855,raúl.ramírez@outlook.com,968908606,Lima,,2024-02-17,Starbucks,3.0,51.92,234.0,2024-11-20,Billetera,,Inactivo,Pendiente validación
